system:index,area,class,key,year,.geo
2_00000000000000000022_0_2,3.2425892420050983,21,32,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001c_0_0,8.11977673140249,0,46,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001c_0_1,68.01649703064984,3,46,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001c_0_2,1.0336270242060621,21,46,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001c_0_3,0.02700983489990235,24,46,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000061_0_0,0.011379732971191407,0,85,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000061_0_1,70.12118202289594,3,85,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000061_0_2,0.0105045771484375,15,85,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000061_0_3,6.951591983857277,21,85,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000061_0_4,0.09278812518310546,24,85,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000011_0_0,30.865581396290843,0,9,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000011_0_1,3.274607264126653,3,9,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000011_0_2,31.437695608938007,21,9,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000011_0_3,11.61320869788724,24,9,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001a_0_0,0.21686837571758205,0,49,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001a_0_1,67.52027210108227,3,49,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001a_0_2,0.006975610107421875,15,49,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001a_0_3,9.444523165127745,21,49,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000004_0_0,32.95310726176228,0,10,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000004_0_1,6.159909627833037,3,10,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000004_0_2,36.99113042701266,21,10,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000004_0_3,1.0839361895883606,24,10,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000032_0_0,43.314236960711945,0,23,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000032_0_1,19.955911524303552,3,23,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000032_0_2,13.648194754645157,21,23,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000032_0_3,0.27138125006103536,24,23,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003a_0_0,6.5294459217544984,0,88,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003a_0_1,66.30549595545286,3,88,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003a_0_2,0.3802850891113286,15,88,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003a_0_3,3.3439346664823746,18,88,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003a_0_4,0.3038806229707604,21,88,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003a_0_5,0.33231047399902297,24,88,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000021_0_0,0.16218844085693346,0,53,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000021_0_1,72.91206632138984,3,53,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000021_0_2,4.016789568245476,21,53,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000021_0_3,0.10464065826416005,24,53,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000057_0_0,27.67588112215547,0,70,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000057_0_1,14.394494025039943,3,70,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000057_0_2,0.4055285167511584,15,70,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000057_0_3,32.9549399207332,21,70,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000057_0_4,1.750928117309566,24,70,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002a_0_0,28.67042063539156,0,5,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002a_0_1,47.10496595368113,3,5,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002a_0_2,1.4117451639492824,21,5,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001b_0_0,50.61420240930368,0,54,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001b_0_1,25.388124623215678,3,54,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001b_0_2,1.1872578493630777,21,54,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001b_0_3,0.007851849243164063,24,54,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000042_0_0,60.7860933293691,0,97,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000042_0_1,15.418911902301508,3,97,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000042_0_2,0.9852262671480093,21,97,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000013_0_0,44.80531293312561,0,20,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000013_0_1,16.726701848758783,3,20,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000013_0_2,15.657225090623335,21,20,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000013_0_3,8.72569580078125E-4,24,20,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002c_0_0,38.34762986530222,0,35,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002c_0_1,38.66855049239423,3,35,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002c_0_2,0.1724411747774012,21,35,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000036_0_0,68.19192734866272,0,29,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000036_0_1,4.5069635730978455,3,29,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000036_0_2,4.491898661644495,21,29,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000c_0_0,2.645414983202638,0,21,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000c_0_1,59.36916105766302,3,21,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000000c_0_2,15.1760529227839,21,21,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001e_0_0,41.96712718864984,0,51,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001e_0_1,33.81001195317836,3,51,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001e_0_2,1.4158447664361649,21,51,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002f_0_0,40.27102117969284,0,103,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002f_0_1,34.301498504051025,3,103,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002f_0_2,0.004364416076660157,15,103,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002f_0_3,2.6147665439094006,21,103,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000012_0_0,33.78034770786746,0,13,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000012_0_1,2.795693123560284,3,13,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000012_0_2,29.471182601369648,21,13,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000012_0_3,11.138561986353857,24,13,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000052_0_0,30.65817429212449,0,58,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000052_0_1,39.54607830227505,3,58,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000052_0_2,0.07409736273193358,15,58,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000052_0_3,6.917859318721748,21,58,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000066_0_0,0.22815332011240072,0,104,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000066_0_1,74.03843040486558,3,104,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000066_0_2,2.9203019848788387,21,104,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000058_0_0,0.06229093389892578,0,79,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000058_0_1,65.42786097683327,3,79,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000058_0_2,0.4665537371883619,15,79,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000058_0_3,10.998058614211983,21,79,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000058_0_4,0.22985912017822274,24,79,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000018_0_0,23.868677509404673,0,101,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000018_0_1,4.300337805779431,3,101,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000018_0_2,36.13512068041897,21,101,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000018_0_3,12.882026451048969,24,101,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000056_0_0,0.4230787540726005,0,76,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000056_0_1,64.09386406343276,3,76,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000056_0_2,1.9709708409244313,15,76,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000056_0_3,10.604471791416094,21,76,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000056_0_4,0.08779559240722655,24,76,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000017_0_0,29.282724331568332,0,100,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000017_0_1,2.597528248388189,3,100,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000017_0_2,32.995657096662335,21,100,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000017_0_3,12.31880098774424,24,100,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000064_0_0,0.37623392942301503,0,83,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000064_0_1,65.83156432449408,3,83,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000064_0_2,0.05339189971923828,15,83,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000064_0_3,10.819661146983764,21,83,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000064_0_4,0.11204438830566406,24,83,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000054_0_0,15.829443986254017,0,74,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000054_0_1,31.16318378523879,3,74,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000054_0_2,19.09076945637562,15,74,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000054_0_3,8.88941644377749,21,74,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000054_0_4,2.206750494628922,24,74,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000065_0_0,22.44552101832687,0,86,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000065_0_1,47.916772918001094,3,86,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000065_0_2,0.33522898730468753,15,86,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000065_0_3,6.4659026194301905,21,86,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000065_0_4,0.021881953369140627,24,86,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002_0_0,25.655904772887965,0,14,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002_0_1,3.6698466797511706,3,14,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002_0_2,35.13940015375078,21,14,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000002_0_3,12.721743844650655,24,14,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001d_0_0,3.7801607994568958,0,47,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001d_0_1,72.34984276804614,3,47,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001d_0_2,0.054873749694824225,15,47,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001d_0_3,0.8184677487455484,18,47,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001d_0_4,0.1833937213074927,21,47,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000001d_0_5,0.010452603576660157,24,47,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000059_0_0,0.08243213989257805,0,80,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000059_0_1,52.54924597245686,3,80,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000059_0_2,0.9027975900148897,15,80,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000059_0_3,23.633526035452338,21,80,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000059_0_4,0.016660739318847654,24,80,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000053_0_0,43.26728716370069,0,59,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000053_0_1,25.631794822682743,3,59,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000053_0_2,0.12115233575439445,15,59,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000053_0_3,7.787696297976633,21,59,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000053_0_4,0.3817884450073244,24,59,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000027_0_0,17.34107177600162,0,38,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000027_0_1,43.95171045995449,3,38,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000027_0_2,0.07877266333007808,15,38,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000027_0_3,15.406822697291032,21,38,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000027_0_4,0.40957407836914117,24,38,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005e_0_0,27.883203435219155,0,87,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005e_0_1,14.472166012656668,3,87,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005e_0_2,0.40261587479463457,15,87,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005e_0_3,32.67767286937095,21,87,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005e_0_4,1.750928117309566,24,87,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000020_0_0,0.027033262084960936,0,52,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000020_0_1,72.11045087658758,3,52,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000020_0_2,0.005232457946777343,15,52,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000020_0_3,5.054096641948063,21,52,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000043_0_0,13.164626033328265,0,98,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000043_0_1,63.3784475289223,3,98,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000043_0_2,0.6426515135498035,21,98,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000023_0_0,69.59598359182888,0,26,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000023_0_1,4.028947934228037,3,26,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000023_0_2,3.5713524973110884,21,26,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002b_0_0,38.271431947594685,0,42,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002b_0_1,33.154722043677396,3,42,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002b_0_2,0.010486901672363281,15,42,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000002b_0_3,5.752931363683129,21,42,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000007_0_0,18.156748475533796,0,22,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000007_0_1,30.97891788476593,3,22,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000007_0_2,28.05140765917825,21,22,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000010_0_0,4.8966207067155985,0,17,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000010_0_1,21.768226638813896,3,17,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000010_0_2,0.01134694940185547,15,17,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000010_0_3,50.51572845860987,21,17,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005c_0_0,26.830927871553335,0,77,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005c_0_1,27.986584660687775,3,77,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005c_0_2,0.3404677013930375,15,77,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005c_0_3,21.367039348902498,21,77,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000005c_0_4,0.6539417063610605,24,77,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003e_0_0,6.448887123387809,0,94,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003e_0_1,69.7416671032493,3,94,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003e_0_2,0.0821666467421588,15,94,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003e_0_3,0.7714029598065549,18,94,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000003e_0_4,0.1466276361694336,21,94,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000034_0_0,42.16191467136956,0,31,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000034_0_1,32.960496586043874,3,31,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000034_0_2,1.9676178487204263,21,31,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000034_0_3,0.10299856909179685,24,31,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000026_0_0,1.6651906745868794,0,34,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000026_0_1,55.82360700300076,3,34,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000026_0_2,19.3623900258579,21,34,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000026_0_3,0.3373826110229493,24,34,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000030_0_0,15.421658455591237,0,40,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000030_0_1,61.423728871774884,3,40,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000030_0_2,0.342074374474619,21,40,2002,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000047_0_0,70.19285156507175,0,67,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000047_0_1,3.462966666314312,3,67,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000047_0_2,3.513362767768668,21,67,2003,"{""type"":""MultiPoint"",""coordinates"":[]}"
