"","biannual_date","key","biannual_cases_C","biannual_cases_CP","onekm","twokm","threekm","fourkm","fivekm","tenkm","fifteenkm","twentykm","thirtykm","fortykm","population","urban","ag","all_cutoffs","clust","mean_temp","sum_precip"
"180",2000-10-01,76,0,0,"1","1","1","1","1","1","1","1","1","1",84.9294597672426,0.0877955924072265,12.636097170443,1,60,297.813283900568,0.293981516463455
"181",2000-10-01,77,0,0,"0","0","0","0","1","1","1","1","1","1",66.8163764210424,0.65306491717649,21.8920930718692,2,61,297.794861726188,0.28446413234308
"182",2000-10-01,78,1,1,"1","1","1","1","1","1","1","1","1","1",2123.55950630037,1.75092797784423,37.7548081579074,1,61,297.800173914703,0.327476934418429
"183",2000-10-01,79,0,0,"1","1","1","1","1","1","1","1","1","1",234.24550732924,0.221086303405762,11.8387756170893,1,62,297.621156842946,0.296285126297239
"184",2000-10-01,80,0,0,"0","0","0","1","1","1","1","1","1","1",164.878087081994,0.0166607393188477,24.4803573197934,2,63,297.748479280303,0.305784597858821
"185",2000-10-01,81,0,0,"1","1","1","1","1","1","1","1","1","1",191.359488611121,0,19.6428012066516,1,64,297.808797854135,0.334049610968154
"186",2000-10-01,82,2,2,"0","0","0","0","0","0","1","1","1","1",397.913428288776,0.0841917673339843,5.91259046989938,4,65,297.694813922705,0.277480527727485
"187",2000-10-01,83,3,3,"1","1","1","1","1","1","1","1","1","1",125.715458309859,0.10416650793457,12.0236077295032,1,67,297.856141853,0.336067766520863
"188",2000-10-01,84,1,1,"0","0","0","1","1","1","1","1","1","1",313.290939768886,0.182017010417863,14.271395141335,2,25,297.870618599205,0.357088517065995
"189",2000-10-01,85,1,1,"0","0","0","1","1","1","1","1","1","1",49.526529977288,0.090162028137207,7.59021315450797,2,67,297.838545633425,0.365045623974684
"190",2000-10-01,86,0,0,"0","0","0","0","0","0","1","1","1","1",73.7473913465811,0.0210066762695312,6.80016046404093,4,70,297.890829667713,0.308917857115189
"191",2000-10-01,87,0,0,"0","1","1","1","1","1","1","1","1","1",1327.55451617459,1.75092797784423,33.855508195724,2,61,297.800173914703,0.356371958043584
"192",2000-10-01,88,0,0,"0","0","0","0","0","0","0","0","0","0",593.932795080726,0.326204999877929,3.81194315377556,0,40,294.110047314963,1.15272805162471
"193",2000-10-01,89,0,0,"0","0","0","0","0","0","0","0","0","0",106.31388823941,0.0192010375366211,1.15775270256659,0,43,295.708946670353,0.672238486382106
"194",2000-10-01,90,0,0,"0","0","0","0","0","0","0","0","0","0",289.562802599886,0.0087203173828125,3.13685038895768,0,40,293.560154057599,1.08808333084024
"195",2000-10-01,91,0,0,"0","0","0","0","0","0","0","0","0","0",101.570818619773,0,1.39019568811274,0,41,296.573003386506,0.66296949137149
"196",2000-10-01,92,0,0,"0","0","0","0","0","0","0","0","0","0",124.374489638923,0,3.12480262897471,0,42,294.76211946958,1.00292384152467
"197",2000-10-01,93,0,0,"0","0","0","0","0","0","0","0","0","0",11.3826311053904,0,1.38737107762427,0,45,297.021734564471,0.489806656809312
"198",2000-10-01,94,4,4,"0","0","0","0","0","0","0","0","0","0",154.774844856511,0,1.0729387120548,0,43,295.359221944978,0.852417657705866
"199",2000-10-01,95,0,0,"0","0","0","0","0","0","0","0","0","0",328.28364516098,0,1.68344662592055,0,48,297.69045547254,0.37462818165949
"200",2000-10-01,96,0,0,"0","0","0","0","0","0","0","0","0","0",186.86940400184,0,1.48432438135483,0,44,297.584525434113,0.420450630757776
"201",2000-10-01,97,0,0,"0","0","0","0","0","0","0","0","0","0",196.103223741975,0,1.22957163287066,0,46,297.479399561388,0.345243539050099
"202",2000-10-01,98,0,0,"0","0","0","0","0","0","0","0","0","0",231.725436017747,0,0.840526098999024,0,47,297.006230701296,0.301864587383368
"203",2000-10-01,99,8,8,"1","1","1","1","1","1","1","1","1","1",4627.61020403605,11.4695524633847,34.2135253416445,1,1,298.207459675475,0.448983024785328
"204",2000-10-01,100,4,4,"1","1","1","1","1","1","1","1","1","1",8219.90562956273,11.7941149864624,34.5562355729105,1,1,298.20811943486,0.39141953197723
"205",2000-10-01,101,0,0,"0","1","1","1","1","1","1","1","1","1",24523.8825715896,12.3215481262196,36.4758701594252,2,1,298.208538306274,0.487117632267403
"206",2000-10-01,102,0,0,"0","0","0","0","0","1","1","1","1","1",75.8304711438833,0,6.01462941032143,3,56,295.791465215868,0.788130418334304
"207",2000-10-01,103,0,0,"0","0","0","0","0","0","0","0","0","1",159.638750359768,0,2.63920913082346,7,32,297.723219811669,0.470069373766051
"208",2000-10-01,104,0,0,"0","0","0","0","0","1","1","1","1","1",173.441736570073,0,3.32299960924529,3,71,297.860475143982,0.407634906717684
"209",2000-10-01,105,6,6,"1","1","1","1","1","1","1","1","1","1",24683.1227967376,11.8421407605314,34.4906162010372,1,1,298.208428728098,0.49950168661923
"210",2000-10-01,106,0,0,"1","1","1","1","1","1","1","1","1","1",24683.1227967376,11.8421407605314,34.4906162010372,1,1,298.208428728098,0.49950168661923
"211",2001-04-01,1,1,1,"1","1","1","1","1","1","1","1","1","1",7246.24341991987,11.8421407605314,32.7044688766455,1,1,297.313169128595,0.140441687255126
"212",2001-04-01,2,2,2,"1","1","1","1","1","1","1","1","1","1",218.69708889977,11.6742440438772,32.1448430573531,1,1,297.312882787379,0.140623580645894
"213",2001-04-01,3,2,2,"0","0","0","0","0","0","1","1","1","1",1810.44579660337,0,12.0461255704146,4,4,297.180798349128,0.151320966029915
"214",2001-04-01,4,3,3,"1","1","1","1","1","1","1","1","1","1",658.202501071323,10.1225355424178,28.9942036337242,1,1,297.305485881214,0.137569252419752
"215",2001-04-01,5,0,0,"0","0","0","0","0","0","0","0","0","1",170.694382729789,0,0.864898792724611,7,27,297.525897509166,0.0963910681418115
"216",2001-04-01,6,0,0,"0","0","0","0","0","0","0","0","0","1",548.035637651091,0,1.54408506945489,7,6,297.537985632995,0.118596098422316
"217",2001-04-01,7,1,1,"0","0","0","0","0","0","0","0","0","0",81.8481078320948,0,0.808676316467287,0,2,297.531364931998,0.0763402738923867
"218",2001-04-01,8,0,0,"0","0","0","0","0","0","0","0","0","0",356.207572965734,0,0.37455329498291,0,7,297.486074094914,0.0904809825916683
"219",2001-04-01,9,1,1,"1","1","1","1","1","1","1","1","1","1",635.150576498044,11.086780176656,30.4823832594473,1,1,297.311099601162,0.127695417218661
"220",2001-04-01,10,4,4,"0","0","1","1","1","1","1","1","1","1",1069.20599241886,1.05987920453767,37.1236493418477,2,3,297.300653066067,0.129057902196922
"221",2001-04-01,11,0,0,"0","0","0","0","0","1","1","1","1","1",1011.73567952198,0.627569199778597,26.7779259744442,3,3,297.2975873619,0.11401850708821
"222",2001-04-01,12,4,4,"0","0","0","1","1","1","1","1","1","1",482.046712622807,3.12103543787241,30.8551567144542,2,3,297.303012263846,0.113933917812551
"223",2001-04-01,13,1,1,"1","1","1","1","1","1","1","1","1","1",533.674410581567,10.647603709029,28.5158498051047,1,1,297.310502418617,0.101030004125993
"224",2001-04-01,14,0,0,"0","1","1","1","1","1","1","1","1","1",4581.20088736327,12.1612655198215,34.4873077239354,2,1,297.313368894835,0.108439346576849
"225",2001-04-01,15,0,0,"0","0","0","0","1","1","1","1","1","1",189.792525117194,7.43144943438125,32.9240136405298,2,1,297.313368894835,0.115550123401561
"226",2001-04-01,16,0,0,"0","0","0","0","1","1","1","1","1","1",189.24227225843,0.331360993626014,35.2876724989737,2,11,297.268561876673,0.107912696940468
"227",2001-04-01,17,0,0,"1","1","1","1","1","1","1","1","1","1",727.44173139717,0,49.66943726843,1,10,297.2086641854,0.143077074813521
"228",2001-04-01,18,0,0,"1","1","1","1","1","1","1","1","1","1",372.060013246483,0,46.1845589596055,1,8,297.246988188692,0.113159770261684
"229",2001-04-01,19,6,6,"0","1","1","1","1","1","1","1","1","1",1536.25535758063,11.9518394930658,35.0304997786205,2,1,297.313368894835,0.120883206020094
"230",2001-04-01,20,0,0,"0","0","0","0","0","0","1","1","1","1",1320.39288249838,0.000872569580078125,13.7187322624805,4,11,297.259607629723,0.114733386724447
"231",2001-04-01,21,0,0,"0","0","0","0","0","0","1","1","1","1",310.261413952484,0,14.3157208357212,4,5,297.224800339801,0.101865350161524
"232",2001-04-01,22,0,0,"0","0","0","0","0","1","1","1","1","1",367.869343691683,0,25.9354312715411,3,5,297.256966780933,0.119682658022971
"233",2001-04-01,23,3,3,"0","0","0","0","0","1","1","1","1","1",1394.48462862931,0.252183932739258,13.816497972067,3,35,297.078410772098,0.131604874826223
"234",2001-04-01,24,0,0,"1","1","1","1","1","1","1","1","1","1",576.902857041275,0,36.252007876536,1,10,297.178377897077,0.123749477078645
"235",2001-04-01,25,0,0,"0","0","0","0","0","1","1","1","1","1",181.825277806968,0,4.69415264513628,3,37,297.070109406311,0.155094720653639
"236",2001-04-01,26,0,0,"0","0","0","0","0","0","1","1","1","1",66.5688211421467,0,3.31724038532785,4,22,297.040864283046,0.126754320214453
"237",2001-04-01,27,0,0,"1","1","1","1","1","1","1","1","1","1",614.738573516331,0,12.8238017992818,1,38,297.000782652762,0.150825284227917
"238",2001-04-01,28,0,0,"0","0","0","0","0","0","0","0","1","1",200.062784240926,0,1.16724994796789,6,39,296.927309913985,0.187178987085432
"239",2001-04-01,29,0,0,"0","0","0","0","0","0","1","1","1","1",294.122717525923,0,4.43637458754734,4,37,297.05053305117,0.140384627233678
"240",2001-04-01,30,0,0,"0","0","0","0","0","0","0","1","1","1",360.062172591351,0,3.50967454989012,5,22,297.039478617656,0.139673987941994
"241",2001-04-01,31,0,0,"0","0","0","0","0","0","0","0","1","1",508.677331491469,0.102998569091797,2.01038188595187,6,36,296.980647799005,0.151344428662136
"242",2001-04-01,32,0,0,"0","0","0","0","0","0","0","1","1","1",164.766065213559,0,3.30956870494479,5,22,297.030171909811,0.171290153954891
"243",2001-04-01,34,5,5,"1","1","1","1","1","1","1","1","1","1",638.952037876497,0.331264302368164,18.9834201945457,1,24,297.203930250918,0.103074280294996
"244",2001-04-01,35,0,0,"0","0","0","0","0","0","0","0","0","1",175.412052139677,0,0.19693341672076,7,29,297.059916479708,0.134167572559876
"245",2001-04-01,36,0,0,"0","0","0","0","0","0","0","0","0","1",138.264985901997,0,0.0962521604003906,7,34,297.003638814427,0.122192819553541
"246",2001-04-01,37,2,2,"1","1","1","1","1","1","1","1","1","1",905.582409206846,0.348078432373047,19.7658956397292,1,26,297.175912335736,0.089285743805517
"247",2001-04-01,38,7,7,"1","1","1","1","1","1","1","1","1","1",994.690416907031,0.407823782348633,15.7411855550542,1,25,297.176889122255,0.121464067584206
"248",2001-04-01,39,0,0,"0","0","0","0","0","0","0","0","1","1",220.791033300627,0,0.903630457747396,6,31,297.197375402877,0.108715721837759
"249",2001-04-01,40,0,0,"0","0","0","0","0","0","0","1","1","1",72.4050155416229,0,0.357718369457769,5,33,297.33432645137,0.129468795287756
"250",2001-04-01,41,3,3,"1","1","1","1","1","1","1","1","1","1",594.507319964205,0.179986112121582,35.0627777666381,1,30,297.271048899239,0.108649322315602
"251",2001-04-01,42,0,0,"0","0","0","0","0","0","1","1","1","1",321.061504445798,0,5.01510270673919,4,28,297.199483755832,0.094947439109688
"252",2001-04-01,43,0,0,"0","0","0","0","0","0","0","0","0","0",109.069280589605,0,0.0779501917114258,0,12,296.796527183564,0.11840286167811
"253",2001-04-01,44,0,0,"0","0","0","0","0","0","1","1","1","1",672.775375593556,0,9.98884213802781,4,9,297.171081075914,0.121770560220188
"254",2001-04-01,45,7,7,"1","1","1","1","1","1","1","1","1","1",1511.83977027475,0.473122617004395,9.90269785081101,1,13,294.541409199136,0.249795871086293
"255",2001-04-01,46,0,0,"0","0","0","0","0","0","1","1","1","1",216.127390145309,0.0243959680786133,1.07457944223585,4,16,295.076703330362,0.207754393190707
"256",2001-04-01,47,0,0,"1","1","1","1","1","1","1","1","1","1",176.402387048811,0.00958155047607422,0.914348621945848,1,17,293.505524546442,0.177067404014998
"257",2001-04-01,48,1,1,"1","1","1","1","1","1","1","1","1","1",306.642321621314,0.0793434346313476,7.6056869286771,1,19,296.276905311165,0.211136586975696
"258",2001-04-01,49,2,2,"1","1","1","1","1","1","1","1","1","1",219.143115714045,0,9.51166307369706,1,14,296.515701735803,0.187976095085062
"259",2001-04-01,50,0,0,"1","1","1","1","1","1","1","1","1","1",143.768827036509,0,7.9050213924108,1,23,296.574649518878,0.200707988100807
"260",2001-04-01,51,1,1,"0","0","0","0","0","1","1","1","1","1",195.195846935114,0,1.43154728724915,3,18,296.827930723667,0.116898393213992
"261",2001-04-01,52,0,0,"1","1","1","1","1","1","1","1","1","1",67.3196261162422,0,5.12203192883484,1,20,296.575268188334,0.134056073484011
"262",2001-04-01,53,0,0,"1","1","1","1","1","1","1","1","1","1",15.7784886098146,0.10464065826416,4.03510126038414,1,21,296.530614389358,0.176036178134282
"263",2001-04-01,54,2,2,"0","0","0","0","0","0","1","1","1","1",39.462517044709,0.00785184924316406,1.22739029791044,4,15,296.856403097403,0.165949864812839
"264",2001-04-01,55,0,0,"1","1","1","1","1","1","1","1","1","1",522.429049049352,0.473122617004395,9.48064169623466,1,13,294.53232724271,0.239434184584409
"265",2001-04-01,56,3,3,"0","0","0","0","0","0","0","0","1","1",1812.53410521378,0.26585664251709,4.8180911803175,6,55,295.477022486702,0.237398488669616
"266",2001-04-01,57,0,0,"0","0","0","0","0","0","0","0","1","1",650.104794138334,0,10.8224848749427,6,54,296.346535223095,0.200194925432558
"267",2001-04-01,58,0,0,"0","0","0","0","0","0","0","0","1","1",361.650792939188,0,4.27502138858498,6,57,295.413302846211,0.172086337302789
"268",2001-04-01,59,0,0,"0","0","0","0","0","0","0","1","1","1",371.921291092487,0.26585664251709,7.52222655372252,5,55,295.501396670279,0.226119374845722
"269",2001-04-01,60,0,0,"0","0","0","0","1","1","1","1","1","1",123.767677221803,0.340505251112515,12.1847260831811,2,56,294.670395058903,0.22501267285849
"270",2001-04-01,61,1,1,"0","0","0","0","0","1","1","1","1","1",218.870720698767,0,9.43829981832936,3,56,295.199928118337,0.247974200236343
"271",2001-04-01,62,1,1,"0","0","0","0","0","0","0","0","0","1",960.849657882179,0.135306123718262,7.29558728835707,7,49,296.620677741767,0.136575568678009
"272",2001-04-01,63,1,1,"0","0","0","0","0","1","1","1","1","1",549.213574141275,0.0322625169067383,3.40495646974523,3,19,296.185463954804,0.230035931393993
"273",2001-04-01,64,1,1,"0","0","0","0","0","0","0","0","1","1",1385.26443797621,0,4.18250602919516,6,54,296.466561846104,0.19317955375931
"274",2001-04-01,65,0,0,"0","0","0","0","0","0","0","0","0","1",203.192107697111,0.0287993586425781,1.9850692420975,7,50,296.55610603446,0.188766155323006
"275",2001-04-01,66,3,3,"0","0","0","0","0","0","0","0","0","1",427.132881044581,0.0366455518188477,2.44402475970699,7,52,296.436162561751,0.15842382916527
"276",2001-04-01,67,0,0,"0","0","0","0","0","0","0","0","0","1",1356.80362075194,0,4.02407086482917,7,32,296.731028770969,0.143820110743797
"277",2001-04-01,68,0,0,"0","0","0","0","0","0","0","0","0","1",826.146677882614,0.00872920867919922,4.07623798963194,7,51,296.67471440428,0.174291895910985
"278",2001-04-01,69,0,0,"0","0","0","0","0","0","0","0","0","1",631.81052330742,0,1.74819553046396,7,53,296.788868668487,0.170042548998175
"279",2001-04-01,70,8,8,"1","1","1","1","1","1","1","1","1","1",903.519655553006,1.75092797784423,34.058992965568,1,61,297.117175403034,0.119361297205996
"280",2001-04-01,71,3,3,"1","1","1","1","1","1","1","1","1","1",585.331901387391,0.35566092388916,11.3709435461523,1,66,297.123167752929,0.0903987473998517
"281",2001-04-01,72,1,1,"1","1","1","1","1","1","1","1","1","1",177.981513951852,0.107701077392578,5.90061133422563,1,68,297.126210974164,0.120335718459555
"282",2001-04-01,73,0,0,"1","1","1","1","1","1","1","1","1","1",172.335027162921,0.155164416809082,16.9177180504418,1,69,297.203358641447,0.0980329964074541
"283",2001-04-01,74,0,0,"1","1","1","1","1","1","1","1","1","1",306.74226476953,2.18830919573976,27.0701022651451,1,58,297.234990727089,0.0457254937209047
"284",2001-04-01,75,0,0,"0","0","0","0","0","0","0","1","1","1",88.5691277833956,0,2.31212314835923,5,59,297.166528165361,0.116685287454561
"285",2001-04-01,76,0,0,"1","1","1","1","1","1","1","1","1","1",83.2816264422944,0.0877955924072265,12.636097170443,1,60,297.18088772553,0.10513107852446
"286",2001-04-01,77,0,0,"0","0","0","0","1","1","1","1","1","1",63.6333808097155,0.65306491717649,21.8920930718692,2,61,297.116552807856,0.0955685421229511
"287",2001-04-01,78,2,2,"1","1","1","1","1","1","1","1","1","1",2000.69021892826,1.75092797784423,37.7548081579074,1,61,297.117175403034,0.109683354189294
"288",2001-04-01,79,0,0,"1","1","1","1","1","1","1","1","1","1",215.280502745069,0.221086303405762,11.8387756170893,1,62,296.95140539167,0.104433252112816
"289",2001-04-01,80,0,0,"0","0","0","1","1","1","1","1","1","1",161.962555369339,0.0166607393188477,24.4803573197934,2,63,297.074194779846,0.102845911760234
"290",2001-04-01,81,0,0,"1","1","1","1","1","1","1","1","1","1",183.702453187601,0,19.0465868205902,1,64,297.15162158884,0.109127594279754
"291",2001-04-01,82,4,4,"0","0","0","0","0","0","1","1","1","1",397.913428288776,0.0841917673339843,5.91259046989938,4,65,297.035271342424,0.0958659845596032
"292",2001-04-01,83,1,1,"1","1","1","1","1","1","1","1","1","1",120.454749431175,0.10416650793457,11.2890968982847,1,67,297.17744528739,0.097501198215355
"293",2001-04-01,84,2,2,"0","0","0","1","1","1","1","1","1","1",313.290939768886,0.182017010417863,13.3886672831445,2,25,297.19004892944,0.104137921886262
"294",2001-04-01,85,0,0,"0","0","0","1","1","1","1","1","1","1",47.4800327300253,0.090162028137207,7.00688957081776,2,67,297.184673903147,0.107853798134666
"295",2001-04-01,86,0,0,"0","0","0","0","0","0","1","1","1","1",73.7473913465811,0.0210066762695312,6.80016046404093,4,70,297.231225054295,0.0966329009132327
"296",2001-04-01,87,0,0,"0","1","1","1","1","1","1","1","1","1",1268.84407570126,1.75092797784423,33.7610154073123,2,61,297.117175403034,0.119361297205996
"297",2001-04-01,88,0,0,"0","0","0","0","0","0","0","0","0","0",593.932795080726,0.326204999877929,3.81194315377556,0,40,292.865161296541,0.377733382177166
"298",2001-04-01,89,0,0,"0","0","0","0","0","0","0","0","0","0",106.31388823941,0.0192010375366211,1.15775270256659,0,43,294.487704811247,0.231777659130274
"299",2001-04-01,90,0,0,"0","0","0","0","0","0","0","0","0","0",289.562802599886,0.0087203173828125,3.13685038895768,0,40,292.281777061499,0.350241371628429
"300",2001-04-01,91,0,0,"0","0","0","0","0","0","0","0","0","0",101.570818619773,0,1.39019568811274,0,41,295.356898043685,0.243404075193518
"301",2001-04-01,92,0,0,"0","0","0","0","0","0","0","0","0","0",124.374489638923,0,3.12480262897471,0,42,293.526516123396,0.334192212623888
"302",2001-04-01,93,0,0,"0","0","0","0","0","0","0","0","0","0",11.3826311053904,0,1.38737107762427,0,45,295.824571677343,0.202149414174107
"303",2001-04-01,94,0,0,"0","0","0","0","0","0","0","0","0","0",154.774844856511,0,1.06465527563979,0,43,294.115893597503,0.291190060612346
