"year","key","yearly_cases_C","yearly_cases_CP","onekm","twokm","threekm","fourkm","fivekm","tenkm","fifteenkm","twentykm","thirtykm","fortykm","population","urban","ag","all_cutoffs","clust","mean_temp","sum_precip"
2012-01-01,41,5,5,"1","1","1","1","1","1","1","1","1","1",400,0.191344604675293,42.5712391059679,1,30,297.969654433432,0.717975234563357
2012-01-01,42,3,3,"0","0","0","0","0","0","1","1","1","1",220,0.00174784478759766,10.5653579368687,4,28,297.911640633271,0.646762218757121
2012-01-01,43,0,0,"0","0","0","0","0","0","0","0","0","0",216,0,0.136126896437462,0,12,297.603248202444,0.571341209023038
2012-01-01,44,1,1,"0","0","0","0","0","0","1","1","1","1",481,0,12.3730152757887,4,9,297.89351394428,0.795705925073824
2012-01-01,45,0,0,"1","1","1","1","1","1","1","1","1","1",5900,1.23552897296143,12.6769693214633,1,13,295.418254727379,1.1768492457842
2012-01-01,46,0,0,"0","0","0","0","0","0","1","1","1","1",227,0.0583761845092773,1.13181307549115,4,16,295.928666881851,0.981393267854187
2012-01-01,47,0,0,"1","1","1","1","1","1","1","1","1","1",254,0.0557471829223633,2.22186026918682,1,17,294.404918318456,0.879851734929274
2012-01-01,48,0,0,"1","1","1","1","1","1","1","1","1","1",526,0.20315507598877,11.2018660519523,1,19,297.083701869648,0.985857598034802
2012-01-01,49,1,1,"1","1","1","1","1","1","1","1","1","1",398,0,12.8669297997869,1,14,297.2904323717,0.891865247662876
2012-01-01,50,0,0,"1","1","1","1","1","1","1","1","1","1",323,0,11.1099855388799,1,23,297.338853935623,0.969989482086221
2012-01-01,51,0,0,"0","0","0","0","0","1","1","1","1","1",287,0.143063439697266,2.99320307008703,3,18,297.587701459566,0.596556612603442
2012-01-01,52,0,0,"1","1","1","1","1","1","1","1","1","1",323,0,7.27006976932925,1,20,297.294891498045,0.73311485188808
2012-01-01,53,0,0,"1","1","1","1","1","1","1","1","1","1",214,0.174401187133789,5.56214773616013,1,21,297.270762249159,0.901742244791412
2012-01-01,54,0,0,"0","0","0","0","0","0","1","1","1","1",94,0.0200658258666992,1.60769806284324,4,15,297.598590774767,0.874642945292092
2012-01-01,55,0,0,"1","1","1","1","1","1","1","1","1","1",1105.65186851969,1.23552897296143,12.0608744567807,1,13,295.409150679309,1.12802893215824
2012-01-01,56,19,19,"0","0","0","0","0","0","0","0","1","1",3171,1.01200553710938,5.01114821596994,6,55,296.308898803943,1.10838069486133
2012-01-01,57,0,0,"0","0","0","0","0","0","0","0","1","1",1561,0,6.02725850184275,6,54,297.126511835576,0.949191621241002
2012-01-01,58,4,4,"0","0","0","0","0","0","0","0","1","1",655,0,5.19487275149813,6,57,296.244735097298,0.806943308294946
2012-01-01,59,2,2,"0","0","0","0","0","0","0","1","1","1",849,1.01200553710938,8.82533783272045,5,55,296.332986374072,1.05463703302227
2012-01-01,60,1,1,"0","0","0","0","1","1","1","1","1","1",232,0.97021728912234,16.4865034943056,2,56,295.542178227251,1.05685995654857
2012-01-01,61,1,1,"0","0","0","0","0","1","1","1","1","1",515,0,14.7012241957577,3,56,296.056447277653,1.15473387335395
2012-01-01,62,0,0,"0","0","0","0","0","0","0","0","0","1",1499,0.381473778686523,13.1771185105117,7,49,297.387121851781,0.672599141887869
2012-01-01,63,0,0,"0","0","0","0","0","1","1","1","1","1",670,0.123819404541016,8.88023744719799,3,19,296.995566186691,1.0769346500423
2012-01-01,64,0,0,"0","0","0","0","0","0","0","0","1","1",4038,0.251242011535645,9.75256082445996,6,54,297.240714912142,0.922361124382854
2012-01-01,65,0,0,"0","0","0","0","0","0","0","0","0","1",653,0.0287993586425781,4.46531987462541,7,50,297.325410767417,0.919617613201236
2012-01-01,66,0,0,"0","0","0","0","0","0","0","0","0","1",775,0.0392630923461914,2.70799367246716,7,52,297.209616196922,0.768522211069104
2012-01-01,67,0,0,"0","0","0","0","0","0","0","0","0","1",1148,0.0375415565795898,4.02951443433071,7,32,297.483292826613,0.701669264690828
2012-01-01,68,0,0,"0","0","0","0","0","0","0","0","0","1",635,0.0130938120727539,2.90542177516875,7,51,297.431179282843,0.850893907436317
2012-01-01,69,0,0,"0","0","0","0","0","0","0","0","0","1",617,0.0200786608886719,1.70724991263165,7,53,297.542669326396,0.829626903934192
2012-01-01,70,16,16,"1","1","1","1","1","1","1","1","1","1",1985,2.18493706249999,25.7031697834216,1,61,297.847216269519,0.621992172433069
2012-01-01,71,6,6,"1","1","1","1","1","1","1","1","1","1",1120,0.550135027648924,17.1371175093842,1,66,297.81263513768,0.507952935095045
2012-01-01,72,3,3,"1","1","1","1","1","1","1","1","1","1",365,0.10594982598877,6.70216925321884,1,68,297.83389787682,0.723744373664958
2012-01-01,73,5,5,"1","1","1","1","1","1","1","1","1","1",458,0.211269297058105,18.2447061888913,1,69,297.89738810214,0.521297162385139
2012-01-01,74,11,11,"1","1","1","1","1","1","1","1","1","1",1013,2.65811611529542,32.4038841460321,1,58,297.947511170089,0.218556958463504
2012-01-01,75,0,0,"0","0","0","0","0","0","0","1","1","1",152,0,2.46060517917001,5,59,297.893212826769,0.556033427574601
2012-01-01,76,0,0,"1","1","1","1","1","1","1","1","1","1",161,0.100964873046875,28.2105849995525,1,60,297.911716189556,0.508155537258936
2012-01-01,77,0,0,"0","0","0","0","1","1","1","1","1","1",125,0.856479897462138,21.0311196481607,2,61,297.839592884426,0.493237735016791
2012-01-01,78,1,1,"1","1","1","1","1","1","1","1","1","1",4325,2.18493706249999,29.4766311962174,1,61,297.847216269519,0.571560374668225
2012-01-01,79,0,0,"1","1","1","1","1","1","1","1","1","1",287,0.242139297790527,17.1041989829038,1,62,297.685014122926,0.520025165953809
2012-01-01,80,0,0,"0","0","0","1","1","1","1","1","1","1",243,0.0210451610107422,28.3322406201453,2,63,297.80148528094,0.534196915278
2012-01-01,81,0,0,"1","1","1","1","1","1","1","1","1","1",320,0,27.2175133412137,1,64,297.873488496344,0.577849524368812
2012-01-01,82,25,25,"0","0","0","0","0","0","1","1","1","1",796,0.123656632263184,24.2956609234837,4,65,297.736832464223,0.468746784661288
2012-01-01,83,10,10,"1","1","1","1","1","1","1","1","1","1",311,0.152310692077637,17.2783759337322,1,67,297.894504721479,0.58537583537505
2012-01-01,84,7,7,"0","0","0","1","1","1","1","1","1","1",593,0.215259076219745,19.0702716594935,2,25,297.911656701178,0.620861838475395
2012-01-01,85,0,0,"0","0","0","1","1","1","1","1","1","1",133,0.130428538574219,12.4560624594872,2,67,297.880805094193,0.632047743189115
2012-01-01,86,5,5,"0","0","0","0","0","0","1","1","1","1",216,0.140925133789063,8.86151240469151,4,70,297.941846221562,0.535398165768547
2012-01-01,87,0,0,"0","1","1","1","1","1","1","1","1","1",2827.29449768705,2.18493706249999,25.4270849025848,2,61,297.847216269519,0.621992172433069
2012-01-01,88,29,29,"0","0","0","0","0","0","0","0","0","0",1283,0.483203903442382,3.2958987771896,0,40,293.815362969588,1.7628221087616
2012-01-01,89,2,2,"0","0","0","0","0","0","0","0","0","0",533,0.0235648869628906,0.963428008428119,0,43,295.447999685328,1.06949537773387
2012-01-01,90,2,2,"0","0","0","0","0","0","0","0","0","0",533,0.020928764831543,2.36593821158352,0,40,293.225600714069,1.68809881396608
2012-01-01,91,3,3,"0","0","0","0","0","0","0","0","0","0",355,0.039279419128418,1.74568057166605,0,41,296.309219777823,1.10029047919374
2012-01-01,92,0,0,"0","0","0","0","0","0","0","0","0","0",177,0,1.8431623527552,0,42,294.484670494374,1.54482927869967
2012-01-01,93,0,0,"0","0","0","0","0","0","0","0","0","0",28.7775902929798,0,1.27031995105029,0,45,296.781106146518,0.851228162951402
2012-01-01,94,4,4,"0","0","0","0","0","0","0","0","0","0",325,0,0.432024655151367,0,43,295.087787284948,1.33818512306948
2012-01-01,95,3,3,"0","0","0","0","0","0","0","0","0","0",540,0.00786692443847656,1.27442186614991,0,48,297.471473220837,0.657687319136
2012-01-01,96,0,0,"0","0","0","0","0","0","0","0","0","0",171,0,1.06114220531293,0,44,297.351648931363,0.74092889457222
2012-01-01,97,0,0,"0","0","0","0","0","0","0","0","0","0",358,0,0.404615654602051,0,46,297.420674708171,0.577141677687581
2012-01-01,98,0,0,"0","0","0","0","0","0","0","0","0","0",377,0,0.532712246987017,0,47,296.851050030685,0.54200654637869
2012-01-01,99,11,11,"1","1","1","1","1","1","1","1","1","1",7976.23169959836,15.5497661082777,30.7020250760677,1,1,297.999201959969,0.833898830176275
2012-01-01,100,0,0,"1","1","1","1","1","1","1","1","1","1",14136,16.0077510845002,31.1177619760325,1,1,298.001189587935,0.727733779593441
2012-01-01,101,0,0,"0","1","1","1","1","1","1","1","1","1",41242.4276775593,16.5908658312925,32.5036922988646,2,1,298.00033669534,0.904765344343434
2012-01-01,102,0,0,"0","0","0","0","0","1","1","1","1","1",180,0,8.15572286805537,3,56,295.315174570598,1.17736486245474
2012-01-01,103,0,0,"0","0","0","0","0","0","0","0","0","1",79,0.0174573179931641,2.149011506014,7,32,297.444654105297,0.791952288829038
2012-01-01,104,0,0,"0","0","0","0","0","1","1","1","1","1",176,0,3.2820931022997,3,71,297.886993624444,0.718467010920303
2012-01-01,105,0,0,"1","1","1","1","1","1","1","1","1","1",41109.3886788986,16.0694025361054,31.044594689386,1,1,298.000559814922,0.928006217700415
2012-01-01,106,0,0,"1","1","1","1","1","1","1","1","1","1",41109.3886788986,16.0694025361054,31.044594689386,1,1,298.000559814922,0.928006217700415
2013-01-01,1,0,0,"1","1","1","1","1","1","1","1","1","1",16567,16.7832641014075,32.6989418201278,1,1,297.948336247035,0.816103922968099
2013-01-01,2,0,0,"1","1","1","1","1","1","1","1","1","1",414,15.9739279885072,32.1305828850499,1,1,297.94859546762,0.816852895416747
2013-01-01,3,0,0,"0","0","0","0","0","0","1","1","1","1",1479,0,14.5238153363094,4,4,297.850171725858,0.857850395827809
2013-01-01,4,0,0,"1","1","1","1","1","1","1","1","1","1",835,13.6509906396032,31.7398252698648,1,1,297.93380877897,0.803335105100007
2013-01-01,5,0,0,"0","0","0","0","0","0","0","0","0","1",223,0,1.69662567053222,7,27,297.969788394326,0.578452319039795
2013-01-01,6,0,0,"0","0","0","0","0","0","0","0","0","1",1073,0,1.43830094573975,7,6,298.002143578775,0.735412698485807
2013-01-01,7,0,0,"0","0","0","0","0","0","0","0","0","0",96,0,1.14012028961876,0,2,298.016729329796,0.464646992252546
2013-01-01,8,0,0,"0","0","0","0","0","0","0","0","0","0",462,0,0.446146986755371,0,7,297.962429806934,0.567623866906974
2013-01-01,9,0,0,"1","1","1","1","1","1","1","1","1","1",1242,15.6146663767546,31.7598895159952,1,1,297.944015319285,0.743615893566146
2013-01-01,10,0,0,"0","0","1","1","1","1","1","1","1","1",784,2.02891008598465,41.9201425272069,2,3,297.941511953541,0.725992356765882
2013-01-01,11,0,0,"0","0","0","0","0","1","1","1","1","1",887,1.22548045049523,29.839033739957,3,3,297.950568052766,0.627302939270581
2013-01-01,12,0,0,"0","0","0","1","1","1","1","1","1","1",525,4.66713352280368,34.1198976153557,2,3,297.949791033863,0.639086155433805
2013-01-01,13,0,0,"1","1","1","1","1","1","1","1","1","1",971.577184457198,14.7308742654651,31.031391876777,1,1,297.942885762744,0.588557756154224
2013-01-01,14,18,18,"0","1","1","1","1","1","1","1","1","1",26773,17.3073064100736,33.4204727000034,2,1,297.948307634141,0.630569758808484
2013-01-01,15,2,2,"0","0","0","0","1","1","1","1","1","1",429,9.11226785179465,32.2181057325857,2,1,297.948307634141,0.671918595451663
2013-01-01,16,0,0,"0","0","0","0","1","1","1","1","1","1",229,0.523279589215448,36.3050258653412,2,11,297.888737284446,0.658048451971178
2013-01-01,17,1,1,"1","1","1","1","1","1","1","1","1","1",621,0,54.1515727163979,1,10,297.858933204802,0.822354529022754
2013-01-01,18,0,0,"1","1","1","1","1","1","1","1","1","1",333,0,49.4773625702541,1,8,297.891391317017,0.660414976628587
2013-01-01,19,10,10,"0","1","1","1","1","1","1","1","1","1",3032,16.1983215154002,34.2675550859175,2,1,297.948307634141,0.702930222934048
2013-01-01,20,1,1,"0","0","0","0","0","0","1","1","1","1",976,0.0445013259887695,18.8814203872232,4,11,297.87640054526,0.706740759197132
2013-01-01,21,0,0,"0","0","0","0","0","0","1","1","1","1",258,0,22.0965710439227,4,5,297.79469808677,0.64487621746401
2013-01-01,22,0,0,"0","0","0","0","0","1","1","1","1","1",459,0,34.0326161895663,3,5,297.861452390245,0.738531262237705
2013-01-01,23,10,10,"0","0","0","0","0","1","1","1","1","1",2226,0.56631226220703,14.0456902514877,3,35,297.772638323076,0.708138636968239
2013-01-01,24,0,0,"1","1","1","1","1","1","1","1","1","1",420,0,41.3405458889407,1,10,297.835855253706,0.701394680260594
2013-01-01,25,0,0,"0","0","0","0","0","1","1","1","1","1",218,0.00523592651367188,5.8000782243437,3,37,297.770615623248,0.827828502069458
2013-01-01,26,0,0,"0","0","0","0","0","0","1","1","1","1",119,0,4.69665304313462,4,22,297.764862150461,0.653572723665857
2013-01-01,27,0,0,"1","1","1","1","1","1","1","1","1","1",648,0,17.5593656763444,1,38,297.728005794976,0.80866881933119
2013-01-01,28,0,0,"0","0","0","0","0","0","0","0","1","1",294,0,0.780634792705939,6,39,297.662310217252,0.861659803283262
2013-01-01,29,0,0,"0","0","0","0","0","0","1","1","1","1",273,0.00523592651367188,6.03082867002622,4,37,297.7658456744,0.735268246193034
2013-01-01,30,0,0,"0","0","0","0","0","0","0","1","1","1",309,0,4.84070255857887,5,22,297.765167512723,0.717090568721397
2013-01-01,31,0,0,"0","0","0","0","0","0","0","0","1","1",435,0.102998569091797,1.61400599606503,6,36,297.711976518938,0.73521803559089
2013-01-01,32,0,0,"0","0","0","0","0","0","0","1","1","1",223,0,4.44969026148751,5,22,297.767218453287,0.854225704466081
2013-01-01,34,51,51,"1","1","1","1","1","1","1","1","1","1",1038,0.624069109313966,24.0431165187906,1,24,297.766092126547,0.570614843553712
2013-01-01,35,0,0,"0","0","0","0","0","0","0","0","0","1",167,0.00524781896972656,1.31297002835406,7,29,297.688075264204,0.694778402761199
2013-01-01,36,0,0,"0","0","0","0","0","0","0","0","0","1",150,0,0.128729556500603,7,34,297.63185374386,0.604113381269455
2013-01-01,37,26,26,"1","1","1","1","1","1","1","1","1","1",1107,0.682158344055175,21.9651403312248,1,26,297.686422085079,0.487271508138801
2013-01-01,38,41,41,"1","1","1","1","1","1","1","1","1","1",1074,0.494312127685548,24.1663129439166,1,25,297.687664516015,0.647987269549886
2013-01-01,39,0,0,"0","0","0","0","0","0","0","0","1","1",173,0,1.04554591036496,6,31,297.790736869794,0.597412690037611
2013-01-01,40,0,0,"0","0","0","0","0","0","0","1","1","1",69,0,0.652531015111826,5,33,297.782395061884,0.72383924029958
2013-01-01,41,11,11,"1","1","1","1","1","1","1","1","1","1",402,0.190470882629395,43.3787094470785,1,30,297.862760724659,0.604353486645184
2013-01-01,42,5,5,"0","0","0","0","0","0","1","1","1","1",219,0.00174784478759766,11.1241453865756,4,28,297.801181221202,0.524768910807547
2013-01-01,43,0,0,"0","0","0","0","0","0","0","0","0","0",222,0,0.130098399711818,0,12,297.538707010737,0.525576951064093
2013-01-01,44,2,2,"0","0","0","0","0","0","1","1","1","1",496,0,12.6030183360217,4,9,297.804288826684,0.673054007469866
2013-01-01,45,38,38,"1","1","1","1","1","1","1","1","1","1",6057,1.3095914866333,13.3968745068426,1,13,295.566804233027,1.09527152810261
2013-01-01,46,2,2,"0","0","0","0","0","0","1","1","1","1",232,0.0618613255004883,1.83596960296894,4,16,296.098329817466,0.905832418289616
2013-01-01,47,0,0,"1","1","1","1","1","1","1","1","1","1",256,0.0557471829223633,2.45567692782653,1,17,294.577899223078,0.804843747022173
2013-01-01,48,7,7,"1","1","1","1","1","1","1","1","1","1",531,0.221465205505371,10.5038274833259,1,19,297.187198578369,0.906823763104425
2013-01-01,49,3,3,"1","1","1","1","1","1","1","1","1","1",403,0,10.8735662869081,1,14,297.38552161271,0.810189149674674
2013-01-01,50,4,4,"1","1","1","1","1","1","1","1","1","1",328,0,7.6884458042024,1,23,297.430779234198,0.868650309855891
2013-01-01,51,11,11,"0","0","0","0","0","1","1","1","1","1",295,0.143063439697266,2.72247844593912,3,18,297.635621092552,0.528375215027721
2013-01-01,52,0,0,"1","1","1","1","1","1","1","1","1","1",328,0,6.86107020844488,1,20,297.376882030933,0.661927511705054
2013-01-01,53,3,3,"1","1","1","1","1","1","1","1","1","1",220,0.174401185302735,5.0127152204614,1,21,297.360880218166,0.805774361258536
2013-01-01,54,2,2,"0","0","0","0","0","0","1","1","1","1",97,0.02181068359375,1.86745326751254,4,15,297.646985450595,0.777124016276621
2013-01-01,55,0,0,"1","1","1","1","1","1","1","1","1","1",1043.25851775668,1.3095914866333,12.7631976015,1,13,295.557305874317,1.04992904858852
2013-01-01,56,25,25,"0","0","0","0","0","0","0","0","1","1",3133,1.04425747058106,4.65881028699304,6,55,296.417207553374,1.03315659860564
2013-01-01,57,0,0,"0","0","0","0","0","0","0","0","1","1",1615,0,5.61156715983812,6,54,297.202653235017,0.86210843993758
2013-01-01,58,3,3,"0","0","0","0","0","0","0","0","1","1",647,0,5.51743198332307,6,57,296.341732059838,0.751146943621228
2013-01-01,59,0,0,"0","0","0","0","0","0","0","1","1","1",838,1.04425747058106,7.96781777971099,5,55,296.444051550293,0.98321276003118
2013-01-01,60,1,1,"0","0","0","0","1","1","1","1","1","1",229,1.04396886526119,17.2525260443305,2,56,295.682964559618,0.984438461489639
2013-01-01,61,1,1,"0","0","0","0","0","1","1","1","1","1",507,0,14.5233382838853,3,56,296.183410027515,1.07629849527817
2013-01-01,62,4,4,"0","0","0","0","0","0","0","0","0","1",1547,0.384092583251953,9.16478963386358,7,49,297.400057949807,0.63527634826264
2013-01-01,63,1,1,"0","0","0","0","0","1","1","1","1","1",692,0.130795213806152,9.64787146692182,3,19,297.09628859498,0.989324880053297
2013-01-01,64,2,2,"0","0","0","0","0","0","0","0","1","1",4179,0.301839568969727,6.72884354975589,6,54,297.295273800324,0.831317849048266
2013-01-01,65,0,0,"0","0","0","0","0","0","0","0","0","1",677,0.0296720698242188,2.04452655796544,7,50,297.355062198344,0.840248184533263
2013-01-01,66,0,0,"0","0","0","0","0","0","0","0","0","1",805,0.0392630923461914,1.51080411467549,7,52,297.245733987974,0.69626018948631
2013-01-01,67,0,0,"0","0","0","0","0","0","0","0","0","1",1194,0.0375415565795898,3.1440743940073,7,32,297.488116306531,0.642712821258248
2013-01-01,68,0,0,"0","0","0","0","0","0","0","0","0","1",655,0.0139667334594727,1.86844393293865,7,51,297.441378779756,0.800423406267824
2013-01-01,69,0,0,"0","0","0","0","0","0","0","0","0","1",638,0.0200786608886719,1.94448839373397,7,53,297.537429943698,0.739636853191252
2013-01-01,70,19,19,"1","1","1","1","1","1","1","1","1","1",2045,2.24894249060057,23.4785539948742,1,61,297.731581642323,0.629940928503162
2013-01-01,71,30,30,"1","1","1","1","1","1","1","1","1","1",1136,0.571159188842771,20.7172995788456,1,66,297.673236000866,0.46038602894644
2013-01-01,72,3,3,"1","1","1","1","1","1","1","1","1","1",372,0.10945236895752,7.00909207205572,1,68,297.662999857572,0.640104722214962
2013-01-01,73,1,1,"1","1","1","1","1","1","1","1","1","1",470,0.211269275939941,17.8709021176759,1,69,297.774119238654,0.498074862946633
2013-01-01,74,15,15,"1","1","1","1","1","1","1","1","1","1",1028,2.8030114416504,32.4368921857075,1,58,297.880778331034,0.229116427790449
2013-01-01,75,2,2,"0","0","0","0","0","0","0","1","1","1",160,0,2.54402999020517,5,59,297.821956357227,0.596069182616081
2013-01-01,76,0,0,"1","1","1","1","1","1","1","1","1","1",165,0.100964873046875,28.9081212627137,1,60,297.827664978321,0.527262360793853
2013-01-01,77,0,0,"0","0","0","0","1","1","1","1","1","1",135,0.865247734986552,18.977269241126,2,61,297.727964549362,0.49769850595541
