"month","UBIGEO","e_salud","dx_code","dx_type","dengue_cases"
2018-05-01,170103,"170103A301","A97.0","C",3
2018-05-01,170101,"170103A301","A97.0","D",1
2018-05-01,170102,"170103A301","A97.0","D",1
2018-05-01,170103,"170103A301","A97.0","D",10
2018-05-01,170103,"170103A303","A97.0","D",1
2018-05-01,170104,"170104A201","A97.0","D",5
2018-05-01,170104,"170104A301","A97.0","D",1
2018-05-01,170104,"170104A302","A97.0","D",2
2018-05-01,170203,"170203A201","A97.0","D",3
2018-05-01,170204,"170204A201","A97.0","C",12
2018-05-01,170204,"170204A201","A97.0","D",11
2018-05-01,170204,"170204A304","A97.0","D",1
2018-05-01,170204,"170204A305","A97.0","D",1
2018-05-01,170204,"170204A306","A97.0","C",1
2018-05-01,170301,"170301A201","A97.0","D",9
2018-05-01,170301,"170302A101","A97.0","D",1
2018-05-01,170302,"170302A101","A97.0","D",7
2018-05-01,170303,"170303A201","A97.0","D",4
2018-06-01,170101,"170101A101","A97.0","C",2
2018-06-01,170101,"170101A101","A97.1","C",4
2018-06-01,170104,"170101A101","A97.1","C",2
2018-06-01,170101,"170101A101","A97.0","D",11
2018-06-01,170303,"170101A101","A97.0","D",1
2018-06-01,170101,"170101A101","A97.1","D",21
2018-06-01,170102,"170101A101","A97.1","D",2
2018-06-01,170103,"170101A101","A97.1","D",2
2018-06-01,170101,"170101A201","A97.0","C",1
2018-06-01,170101,"170101A201","A97.0","D",17
2018-06-01,170101,"170101A202","A97.0","C",4
2018-06-01,170101,"170101A202","A97.0","D",21
2018-06-01,170101,"170101A306","A97.0","C",6
2018-06-01,170101,"170101A306","A97.0","D",17
2018-06-01,170101,"170101A307","A97.0","D",2
2018-06-01,170101,"170101A320","A97.0","C",1
2018-06-01,170101,"170101A324","A97.0","D",1
2018-06-01,170101,"170101A333","A97.0","D",1
2018-06-01,170101,"170101C101","A97.0","C",1
2018-06-01,170101,"170101C101","A97.0","D",10
2018-06-01,170101,"170101C101","A97.1","D",4
2018-06-01,170102,"170102A308","A97.0","D",1
2018-06-01,170103,"170103A201","A97.0","D",3
2018-06-01,170103,"170103A301","A97.0","C",1
2018-06-01,170103,"170103A301","A97.0","D",5
2018-06-01,170104,"170104A201","A97.0","D",9
2018-06-01,170104,"170104A301","A97.0","D",3
2018-06-01,170104,"170104A302","A97.0","D",3
2018-06-01,170104,"170104A304","A97.0","D",2
2018-06-01,170203,"170203A201","A97.0","D",3
2018-06-01,170203,"170203A307","A97.0","D",1
2018-06-01,170204,"170204A201","A97.0","C",2
2018-06-01,170204,"170204A201","A97.0","D",9
2018-06-01,170204,"170204A304","A97.0","D",1
2018-06-01,170204,"170204A305","A97.0","D",2
2018-06-01,170204,"170204A306","A97.0","C",1
2018-06-01,170204,"170204A306","A97.0","D",1
2018-06-01,170301,"170301A201","A97.0","D",4
2018-06-01,170302,"170302A101","A97.0","C",1
2018-06-01,170301,"170302A101","A97.0","D",2
2018-06-01,170302,"170302A101","A97.0","D",1
2018-06-01,170303,"170303A201","A97.0","C",1
2018-06-01,170303,"170303A201","A97.0","D",3
2018-07-01,170104,"040101A102","A97.0","D",1
2018-07-01,170101,"050101A101","A97.0","D",1
2018-07-01,170102,"080901A101","A97.0","D",1
2018-07-01,170101,"150135A101","A97.0","D",1
2018-07-01,170101,"170101A101","A97.0","C",1
2018-07-01,170101,"170101A101","A97.1","C",6
2018-07-01,170102,"170101A101","A97.1","C",1
2018-07-01,170103,"170101A101","A97.1","C",1
2018-07-01,170101,"170101A101","A97.0","D",7
2018-07-01,170103,"170101A101","A97.0","D",1
2018-07-01,170101,"170101A101","A97.1","D",23
2018-07-01,170102,"170101A101","A97.1","D",2
2018-07-01,170103,"170101A101","A97.1","D",2
2018-07-01,170104,"170101A101","A97.1","D",1
2018-07-01,170202,"170101A101","A97.1","D",1
2018-07-01,170302,"170101A101","A97.1","D",1
2018-07-01,170101,"170101A201","A97.0","C",5
2018-07-01,170101,"170101A201","A97.0","D",25
2018-07-01,170102,"170101A201","A97.0","D",1
2018-07-01,170103,"170101A201","A97.0","D",2
2018-07-01,170101,"170101A202","A97.0","C",5
2018-07-01,170102,"170101A202","A97.0","C",1
2018-07-01,170101,"170101A202","A97.0","D",39
2018-07-01,170101,"170101A306","A97.0","C",5
2018-07-01,170101,"170101A306","A97.0","D",14
2018-07-01,170101,"170101A307","A97.0","D",1
2018-07-01,170101,"170101A308","A97.0","C",1
2018-07-01,170101,"170101A308","A97.0","D",1
2018-07-01,170101,"170101A310","A97.0","D",1
2018-07-01,170101,"170101A324","A97.0","D",1
2018-07-01,170101,"170101C101","A97.0","C",2
2018-07-01,170101,"170101C101","A97.0","D",3
2018-07-01,170101,"170101C101","A97.1","D",2
2018-07-01,170102,"170102A201","A97.0","C",1
2018-07-01,170102,"170102A201","A97.0","D",5
2018-07-01,170102,"170102A301","A97.0","D",1
2018-07-01,170102,"170102A308","A97.0","C",1
2018-07-01,170102,"170102A308","A97.0","D",2
2018-07-01,170102,"170102A310","A97.0","D",2
2018-07-01,170103,"170103A201","A97.0","D",7
2018-07-01,170103,"170103A202","A97.0","C",2
2018-07-01,170103,"170103A202","A97.0","D",14
2018-07-01,170303,"170103A202","A97.0","D",1
2018-07-01,170103,"170103A301","A97.0","D",6
2018-07-01,170104,"170104A201","A97.0","D",14
2018-07-01,170104,"170104A301","A97.0","D",1
2018-07-01,170203,"170203A201","A97.0","D",4
2018-07-01,170203,"170203A302","A97.0","D",1
2018-07-01,170204,"170204A201","A97.0","D",7
2018-07-01,170204,"170204A305","A97.0","D",5
2018-07-01,170301,"170301A201","A97.0","D",4
2018-07-01,170101,"170302A101","A97.0","D",1
2018-07-01,170301,"170302A101","A97.0","D",1
2018-07-01,170302,"170302A101","A97.0","D",15
2018-07-01,170303,"170302A101","A97.0","D",2
2018-07-01,170302,"170302A305","A97.0","D",1
2018-07-01,170303,"170303A201","A97.0","D",3
2018-07-01,170303,"170303A301","A97.0","D",1
2018-08-01,170101,"080901A101","A97.0","D",3
2018-08-01,170101,"081203A301","A97.0","D",1
2018-08-01,170101,"170101A101","A97.1","C",3
2018-08-01,170101,"170101A101","A97.2","C",1
2018-08-01,170101,"170101A101","A97.0","D",4
2018-08-01,170203,"170101A101","A97.0","D",1
2018-08-01,170101,"170101A101","A97.1","D",18
2018-08-01,170103,"170101A101","A97.1","D",4
2018-08-01,170302,"170101A101","A97.1","D",1
2018-08-01,170101,"170101A201","A97.0","C",6
2018-08-01,170103,"170101A201","A97.0","C",1
2018-08-01,170101,"170101A201","A97.0","D",15
2018-08-01,170101,"170101A202","A97.0","C",3
2018-08-01,170101,"170101A202","A97.0","D",38
2018-08-01,170101,"170101A202","A97.1","D",1
2018-08-01,170101,"170101A306","A97.0","C",3
2018-08-01,170101,"170101A306","A97.0","D",8
2018-08-01,170101,"170101A320","A97.0","D",1
2018-08-01,170101,"170101A324","A97.0","C",1
2018-08-01,170101,"170101A324","A97.0","D",1
2018-08-01,170101,"170101A327","A97.0","D",2
2018-08-01,170103,"170101C101","A97.0","C",1
2018-08-01,170101,"170101C101","A97.0","D",3
2018-08-01,170102,"170102A201","A97.0","C",1
2018-08-01,170102,"170102A201","A97.0","D",3
2018-08-01,170102,"170102A308","A97.0","D",2
2018-08-01,170102,"170102A310","A97.0","D",1
2018-08-01,170101,"170102A313","A97.0","D",1
2018-08-01,170103,"170103A201","A97.0","D",4
2018-08-01,170101,"170103A301","A97.0","D",1
2018-08-01,170103,"170103A301","A97.0","D",2
2018-08-01,170103,"170103A303","A97.0","D",4
2018-08-01,170104,"170104A201","A97.0","D",8
2018-08-01,170104,"170104A301","A97.0","D",1
2018-08-01,170203,"170203A201","A97.0","D",2
2018-08-01,170204,"170204A201","A97.0","D",2
2018-08-01,170301,"170301A201","A97.0","D",2
2018-08-01,170301,"170302A101","A97.0","D",3
2018-08-01,170302,"170302A101","A97.0","D",1
2018-09-01,170101,"080108C101","A97.1","D",1
2018-09-01,170203,"080901A101","A97.0","D",1
2018-09-01,170301,"081203A301","A97.1","D",1
2018-09-01,170101,"170101A101","A97.1","C",3
2018-09-01,170101,"170101A101","A97.0","D",10
2018-09-01,170101,"170101A101","A97.1","D",18
2018-09-01,170102,"170101A101","A97.1","D",1
2018-09-01,170103,"170101A101","A97.1","D",2
2018-09-01,170203,"170101A101","A97.1","D",1
2018-09-01,170101,"170101A201","A97.0","C",6
2018-09-01,170101,"170101A201","A97.0","D",28
2018-09-01,170101,"170101A202","A97.0","C",1
2018-09-01,170101,"170101A202","A97.0","D",26
2018-09-01,170101,"170101A202","A97.1","D",1
2018-09-01,170101,"170101A306","A97.0","C",1
2018-09-01,170101,"170101A306","A97.0","D",16
2018-09-01,170101,"170101A307","A97.0","D",1
2018-09-01,170101,"170101A308","A97.0","D",1
2018-09-01,170101,"170101A320","A97.0","D",2
2018-09-01,170101,"170101A327","A97.0","C",1
2018-09-01,170101,"170101A327","A97.0","D",1
2018-09-01,170101,"170101C101","A97.0","D",4
2018-09-01,170101,"170101C101","A97.1","D",1
2018-09-01,170101,"170103A301","A97.0","C",1
2018-09-01,170101,"170103A301","A97.0","D",1
2018-09-01,170103,"170103A301","A97.0","D",5
2018-09-01,170103,"170103A303","A97.0","C",1
2018-09-01,170104,"170104A201","A97.0","C",1
2018-09-01,170101,"170104A201","A97.0","D",1
2018-09-01,170104,"170104A201","A97.0","D",5
2018-09-01,170203,"170203A201","A97.0","D",2
2018-09-01,170204,"170204A201","A97.0","D",1
2018-09-01,170301,"170301A201","A97.0","D",1
2018-09-01,170302,"170302A101","A97.0","D",4
2018-09-01,170101,"210309A201","A97.0","P",1
2018-10-01,170101,"040101A102","A97.0","D",1
2018-10-01,170101,"080108C101","A97.0","D",1
2018-10-01,170204,"080108C101","A97.1","D",1
2018-10-01,170104,"080901A101","A97.0","D",1
2018-10-01,170101,"150135A101","A97.0","D",1
2018-10-01,170101,"170101A101","A97.1","C",3
2018-10-01,170102,"170101A101","A97.1","C",1
2018-10-01,170101,"170101A101","A97.2","C",1
2018-10-01,170101,"170101A101","A97.0","D",3
2018-10-01,170103,"170101A101","A97.0","D",2
2018-10-01,170101,"170101A101","A97.1","D",11
2018-10-01,170101,"170101A101","A97.2","D",1
2018-10-01,170101,"170101A201","A97.0","C",4
2018-10-01,170101,"170101A201","A97.0","D",30
2018-10-01,170101,"170101A202","A97.0","C",4
2018-10-01,170101,"170101A202","A97.0","D",32
2018-10-01,170101,"170101A306","A97.0","C",9
2018-10-01,170101,"170101A306","A97.0","D",15
2018-10-01,170101,"170101A308","A97.0","D",1
2018-10-01,170101,"170101A313","A97.0","D",1
2018-10-01,170101,"170101A324","A97.0","D",1
2018-10-01,170101,"170101C101","A97.0","C",2
2018-10-01,170101,"170101C101","A97.1","C",1
2018-10-01,170101,"170101C101","A97.0","D",4
2018-10-01,170101,"170101C101","A97.1","D",4
2018-10-01,170102,"170102A201","A97.0","C",1
2018-10-01,170102,"170102A201","A97.0","D",5
2018-10-01,170102,"170102A301","A97.0","D",1
2018-10-01,170102,"170102A308","A97.0","C",6
2018-10-01,170102,"170102A308","A97.0","D",6
2018-10-01,170102,"170102A310","A97.0","D",2
2018-10-01,170103,"170103A201","A97.0","D",4
2018-10-01,170101,"170103A301","A97.0","C",1
2018-10-01,170103,"170103A301","A97.0","D",3
2018-10-01,170103,"170103A303","A97.0","D",8
2018-10-01,170103,"170103A307","A97.0","D",2
2018-10-01,170104,"170104A201","A97.0","D",2
2018-10-01,170104,"170104A305","A97.0","D",3
2018-10-01,170203,"170203A302","A97.0","D",1
2018-10-01,170204,"170204A201","A97.0","C",4
2018-10-01,170204,"170204A201","A97.0","D",3
2018-10-01,170204,"170204A306","A97.0","C",3
2018-10-01,170204,"170204A306","A97.0","D",3
2018-10-01,170302,"170302A101","A97.0","D",2
2018-11-01,170101,"040101A102","A97.0","D",1
2018-11-01,170101,"080101A101","A97.1","D",1
2018-11-01,170101,"080108C101","A97.0","D",1
2018-11-01,170101,"080108C101","A97.1","D",1
2018-11-01,170101,"170101A101","A97.0","C",5
2018-11-01,170102,"170101A101","A97.0","C",1
2018-11-01,170103,"170101A101","A97.0","C",1
2018-11-01,170101,"170101A101","A97.1","C",3
2018-11-01,170102,"170101A101","A97.1","C",1
2018-11-01,170101,"170101A101","A97.0","D",31
2018-11-01,170102,"170101A101","A97.0","D",3
2018-11-01,170103,"170101A101","A97.0","D",5
2018-11-01,170104,"170101A101","A97.0","D",2
2018-11-01,170203,"170101A101","A97.0","D",1
2018-11-01,170204,"170101A101","A97.0","D",3
2018-11-01,170301,"170101A101","A97.0","D",1
2018-11-01,170101,"170101A101","A97.1","D",12
2018-11-01,170103,"170101A101","A97.1","D",1
2018-11-01,170104,"170101A101","A97.1","D",1
2018-11-01,170101,"170101A201","A97.0","D",33
2018-11-01,170103,"170101A201","A97.0","D",2
2018-11-01,170104,"170101A201","A97.0","D",1
2018-11-01,170101,"170101A202","A97.0","C",2
2018-11-01,170101,"170101A202","A97.0","D",40
2018-11-01,170302,"170101A202","A97.0","D",1
2018-11-01,170101,"170101A302","A97.0","D",1
2018-11-01,170101,"170101A306","A97.0","C",6
2018-11-01,170101,"170101A306","A97.0","D",17
2018-11-01,170101,"170101A308","A97.0","D",3
2018-11-01,170101,"170101A313","A97.0","D",1
2018-11-01,170101,"170101A333","A97.0","D",1
2018-11-01,170101,"170101C101","A97.0","C",1
2018-11-01,170101,"170101C101","A97.1","C",1
2018-11-01,170101,"170101C101","A97.0","D",16
2018-11-01,170102,"170102A201","A97.0","C",2
2018-11-01,170102,"170102A201","A97.0","D",10
2018-11-01,170102,"170102A308","A97.0","C",14
2018-11-01,170102,"170102A308","A97.0","D",14
2018-11-01,170103,"170103A201","A97.0","D",4
2018-11-01,170103,"170103A202","A97.0","C",1
2018-11-01,170103,"170103A202","A97.0","D",14
2018-11-01,170103,"170103A301","A97.0","C",1
2018-11-01,170101,"170103A301","A97.0","D",2
2018-11-01,170103,"170103A301","A97.0","D",3
2018-11-01,170103,"170103A303","A97.0","D",4
2018-11-01,170203,"170203A201","A97.0","C",1
2018-11-01,170203,"170203A201","A97.0","D",3
2018-11-01,170204,"170204A201","A97.0","C",6
2018-11-01,170204,"170204A201","A97.0","D",7
2018-11-01,170204,"170204A306","A97.0","C",1
2018-11-01,170204,"170204A306","A97.0","D",1
2018-11-01,170301,"170301A201","A97.0","D",1
2018-11-01,170302,"170302A101","A97.0","C",1
2018-11-01,170302,"170302A101","A97.0","D",5
2018-11-01,170303,"170302A101","A97.0","D",1
2018-12-01,170203,"040101A102","A97.0","D",1
2018-12-01,170101,"080108C101","A97.1","D",1
2018-12-01,170104,"080507A301","A97.0","D",1
2018-12-01,170101,"081203A301","A97.0","D",1
2018-12-01,170101,"150113D104","A97.0","D",1
2018-12-01,170101,"170101A101","A97.0","C",8
2018-12-01,170103,"170101A101","A97.0","C",1
2018-12-01,170101,"170101A101","A97.1","C",7
2018-12-01,170102,"170101A101","A97.1","C",1
2018-12-01,170103,"170101A101","A97.1","C",1
2018-12-01,170302,"170101A101","A97.1","C",1
2018-12-01,170101,"170101A101","A97.0","D",104
2018-12-01,170102,"170101A101","A97.0","D",8
2018-12-01,170103,"170101A101","A97.0","D",6
2018-12-01,170104,"170101A101","A97.0","D",1
2018-12-01,170204,"170101A101","A97.0","D",1
2018-12-01,170302,"170101A101","A97.0","D",1
2018-12-01,170303,"170101A101","A97.0","D",1
2018-12-01,170101,"170101A101","A97.1","D",21
2018-12-01,170102,"170101A101","A97.1","D",2
2018-12-01,170103,"170101A101","A97.1","D",2
2018-12-01,170104,"170101A101","A97.1","D",1
2018-12-01,170203,"170101A101","A97.1","D",3
2018-12-01,170204,"170101A101","A97.1","D",1
2018-12-01,170303,"170101A101","A97.1","D",1
2018-12-01,170101,"170101A101","A97.2","D",1
2018-12-01,170203,"170101A101","A97.2","D",1
2018-12-01,170101,"170101A201","A97.0","C",13
2018-12-01,170101,"170101A201","A97.0","D",63
2018-12-01,170103,"170101A201","A97.0","D",2
2018-12-01,170104,"170101A201","A97.0","D",1
2018-12-01,170101,"170101A201","A97.1","D",1
2018-12-01,170101,"170101A202","A97.0","C",12
2018-12-01,170101,"170101A202","A97.0","D",69
2018-12-01,170203,"170101A202","A97.0","D",1
2018-12-01,170101,"170101A303","A97.0","D",1
2018-12-01,170101,"170101A306","A97.0","C",6
2018-12-01,170101,"170101A306","A97.0","D",25
2018-12-01,170101,"170101A308","A97.0","D",2
2018-12-01,170101,"170101A320","A97.0","D",1
2018-12-01,170101,"170101A333","A97.0","D",1
2018-12-01,170101,"170101C101","A97.0","C",2
2018-12-01,170103,"170101C101","A97.0","C",1
2018-12-01,170101,"170101C101","A97.1","C",1
2018-12-01,170101,"170101C101","A97.0","D",23
2018-12-01,170101,"170101C101","A97.1","D",2
2018-12-01,170102,"170102A201","A97.0","C",2
2018-12-01,170102,"170102A201","A97.0","D",27
2018-12-01,170203,"170102A201","A97.0","D",2
2018-12-01,170204,"170102A201","A97.0","D",1
2018-12-01,170301,"170102A201","A97.0","D",1
2018-12-01,170102,"170102A308","A97.0","D",2
2018-12-01,170102,"170102A310","A97.0","C",1
2018-12-01,170102,"170102A310","A97.0","D",11
2018-12-01,170103,"170103A201","A97.0","D",10
2018-12-01,170103,"170103A202","A97.0","C",5
2018-12-01,170103,"170103A202","A97.2","C",1
2018-12-01,170103,"170103A202","A97.0","D",11
2018-12-01,170103,"170103A301","A97.0","C",1
2018-12-01,170103,"170103A301","A97.0","D",5
2018-12-01,170103,"170103A307","A97.0","D",2
2018-12-01,170104,"170104A201","A97.0","D",1
2018-12-01,170204,"170204A201","A97.0","C",10
2018-12-01,170204,"170204A201","A97.0","D",15
2018-12-01,170204,"170204A305","A97.0","C",1
2018-12-01,170204,"170204A306","A97.0","D",6
2018-12-01,170301,"170301A201","A97.0","C",2
2018-12-01,170301,"170301A201","A97.0","D",4
2018-12-01,170302,"170302A101","A97.0","C",6
2018-12-01,170302,"170302A101","A97.1","C",1
2018-12-01,150132,"170302A101","A97.0","D",1
2018-12-01,170101,"170302A101","A97.0","D",2
2018-12-01,170302,"170302A101","A97.0","D",14
2018-12-01,170303,"170303A201","A97.0","D",1
2019-01-01,170204,"080101A101","A97.1","C",1
2019-01-01,170102,"080101A101","A97.1","D",1
2019-01-01,170101,"080108C101","A97.0","C",1
2019-01-01,170101,"080108C101","A97.2","C",1
2019-01-01,170101,"080108C101","A97.0","D",1
2019-01-01,170102,"081106A201","A97.0","D",1
2019-01-01,170104,"081201A201","A97.0","D",1
2019-01-01,170101,"081203A301","A97.0","D",2
2019-01-01,170101,"170101A101","A97.0","C",4
2019-01-01,170102,"170101A101","A97.0","C",1
2019-01-01,170101,"170101A101","A97.1","C",12
2019-01-01,170103,"170101A101","A97.1","C",1
2019-01-01,170101,"170101A101","A97.2","C",1
2019-01-01,170203,"170101A101","A97.2","C",1
2019-01-01,170101,"170101A101","A97.0","D",13
2019-01-01,170102,"170101A101","A97.0","D",2
2019-01-01,170103,"170101A101","A97.0","D",1
2019-01-01,170303,"170101A101","A97.0","D",1
2019-01-01,170101,"170101A101","A97.1","D",25
2019-01-01,170102,"170101A101","A97.1","D",2
2019-01-01,170103,"170101A101","A97.1","D",3
2019-01-01,170203,"170101A101","A97.1","D",1
2019-01-01,170303,"170101A101","A97.1","D",1
2019-01-01,170101,"170101A101","A97.2","D",1
2019-01-01,170101,"170101A201","A97.0","C",7
2019-01-01,170103,"170101A201","A97.0","C",1
2019-01-01,170101,"170101A201","A97.0","D",48
2019-01-01,170101,"170101A202","A97.0","C",28
2019-01-01,170101,"170101A202","A97.1","C",1
2019-01-01,170101,"170101A202","A97.0","D",44
2019-01-01,170103,"170101A202","A97.0","D",1
2019-01-01,170101,"170101A303","A97.0","D",3
2019-01-01,170101,"170101A306","A97.0","C",3
2019-01-01,170101,"170101A306","A97.0","D",14
2019-01-01,170101,"170101A308","A97.0","C",1
2019-01-01,170101,"170101A308","A97.0","D",2
2019-01-01,170101,"170101A313","A97.0","D",1
2019-01-01,170101,"170101A320","A97.0","C",1
2019-01-01,170101,"170101A320","A97.0","D",1
2019-01-01,170101,"170101A325","A97.0","D",2
2019-01-01,170102,"170101A325","A97.0","D",1
2019-01-01,170101,"170101A333","A97.0","D",1
2019-01-01,170101,"170101C101","A97.0","C",6
2019-01-01,170103,"170101C101","A97.0","C",1
2019-01-01,170101,"170101C101","A97.1","C",2
2019-01-01,170101,"170101C101","A97.0","D",17
2019-01-01,170101,"170101C101","A97.1","D",2
2019-01-01,170302,"170101C101","A97.1","D",1
2019-01-01,170102,"170102A201","A97.0","C",1
2019-01-01,170102,"170102A201","A97.0","D",13
2019-01-01,170102,"170102A310","A97.0","D",1
2019-01-01,170102,"170102A313","A97.0","D",1
2019-01-01,170103,"170103A201","A97.0","C",1
2019-01-01,170101,"170103A201","A97.0","D",1
2019-01-01,170103,"170103A201","A97.0","D",5
2019-01-01,170103,"170103A202","A97.0","C",6
2019-01-01,170303,"170103A202","A97.0","C",1
2019-01-01,170103,"170103A202","A97.0","D",9
2019-01-01,170103,"170103A301","A97.0","C",1
2019-01-01,170103,"170103A301","A97.0","D",6
2019-01-01,170103,"170103A303","A97.0","C",7
2019-01-01,170103,"170103A303","A97.0","D",26
2019-01-01,170103,"170103A303","A97.2","D",1
2019-01-01,170103,"170103A307","A97.0","D",1
2019-01-01,170104,"170104A201","A97.0","C",1
2019-01-01,170101,"170104A201","A97.0","D",2
2019-01-01,170104,"170104A201","A97.0","D",2
2019-01-01,170104,"170104A301","A97.0","D",1
2019-01-01,170104,"170104A304","A97.0","D",1
2019-01-01,170203,"170203A201","A97.0","D",4
2019-01-01,170203,"170203A307","A97.0","D",1
2019-01-01,170204,"170203A307","A97.0","D",1
2019-01-01,170204,"170204A201","A97.0","C",3
